question_id,set,difficulty,time_limit_ms,mode,instruction_en,instruction_hi,option_1,option_2,option_3,correct_positions,category,trap,twist_eligible,points
Q016932,pool,2,3200,except,TAP BOTH EXCEPT SPOON,SPOON छोड़कर बाकी दोनों पर टैप करें,SPOON,MOUSE,PONGAL,"2,3",mixed,,no,17
Q016933,pool,4,2100,except,TAP BOTH EXCEPT TOMORROW,TOMORROW छोड़कर बाकी दोनों पर टैप करें,TOMORROW,UGADI,DOOR,"2,3",mixed,,no,23
Q016934,pool,5,1700,go,TAP MONKEY,MONKEY पर टैप करें,DIWALI,MONKEY,NOON,2,mixed,,yes,18
Q016935,pool,1,4000,hold,DON'T TAP IF YOU SEE BLACK,अगर BLACK दिखे तो टैप न करें,PEACOCK,RAINY,CHENNAI,"1,2,3",mixed,,no,15
Q016936,pool,4,2100,go,TAP SIXER,SIXER पर टैप करें,SHAWL,SIXER,CAMEL,2,mixed,,yes,15
Q016937,pool,4,2100,except,TAP BOTH EXCEPT BEAT,BEAT छोड़कर बाकी दोनों पर टैप करें,APPLE,EID,BEAT,"1,2",mixed,,no,23
Q016938,pool,4,2100,go,TAP FIELD,FIELD पर टैप करें,FOOT,MOUSE,FIELD,3,mixed,,yes,15
Q016939,pool,5,1700,position,TAP THE WORD MIDDLE,जिस पर लिखा है MIDDLE उस पर टैप करें,MIDDLE,LEFT,RIGHT,1,position,slot_conflict,yes,21
Q016940,pool,4,2100,position,TAP THE WORD LEFT,जिस पर लिखा है LEFT उस पर टैप करें,MIDDLE,LEFT,RIGHT,2,position,slot_conflict,yes,18
Q016941,pool,2,3200,rule,TAP THE VEHICLE,वाहन पर टैप करें,PENCIL,FRIDAY,BOAT,3,vehicle,,no,14
Q016942,pool,2,3200,rule,TAP THE FESTIVAL,त्योहार पर टैप करें,OFFICE,BANANA,EID,3,festival,,no,14
Q016943,pool,5,1700,hold,DON'T TAP IF YOU SEE HAND,अगर HAND दिखे तो टैप न करें,SQUIRREL,DOCTOR,HAND,,mixed,no_go,no,26
Q016944,pool,5,1700,rule,TAP THE FRUIT,फल पर टैप करें,STONE,ORANGE,SLATE,2,fruit,,yes,21
Q016945,pool,2,3200,go,TAP DHOTI,DHOTI पर टैप करें,SUNDAY,DHOTI,SCHOOL,2,mixed,,no,12
Q016946,pool,5,1700,hold,DON'T TAP IF YOU SEE OFFICE,अगर OFFICE दिखे तो टैप न करें,SNAKE,OFFICE,THUMB,,mixed,no_go,no,26
Q016947,pool,1,4000,except,TAP BOTH EXCEPT JEEP,JEEP छोड़कर बाकी दोनों पर टैप करें,WEAVER,JEEP,BARBER,"1,3",mixed,,no,15
Q016948,pool,2,3200,position,TAP THE WORD MIDDLE,जिस पर लिखा है MIDDLE उस पर टैप करें,MIDDLE,RIGHT,LEFT,1,position,slot_conflict,yes,14
Q016949,pool,5,1700,rule,TAP THE CITY,शहर पर टैप करें,ELBOW,KOCHI,THUMB,2,city,,yes,21
Q016950,pool,2,3200,rule,TAP THE ODD NUMBER,विषम संख्या पर टैप करें,43,48,22,1,odd,,no,14
Q016951,pool,5,1700,except,TAP BOTH EXCEPT SCOOTER,SCOOTER छोड़कर बाकी दोनों पर टैप करें,NAGPUR,SCOOTER,OVAL,"1,3",mixed,,no,26
Q016952,pool,3,2600,go,TAP BRIDGE,BRIDGE पर टैप करें,STAR,BRIDGE,RABBIT,2,mixed,,yes,13
Q016953,pool,5,1700,rule,TAP THE FESTIVAL,त्योहार पर टैप करें,LOHRI,SUNNY,BLACK,1,festival,,yes,21
Q016954,pool,4,2100,hold,DON'T TAP IF YOU SEE BOAT,अगर BOAT दिखे तो टैप न करें,CHIKOO,POMEGRANATE,BOAT,,mixed,no_go,no,23
Q016955,pool,4,2100,hold,DON'T TAP IF YOU SEE STORM,अगर STORM दिखे तो टैप न करें,STORM,FLOWER,DRUM,,mixed,no_go,no,23
Q016956,pool,2,3200,position,TAP THE WORD MIDDLE,जिस पर लिखा है MIDDLE उस पर टैप करें,MIDDLE,RIGHT,LEFT,1,position,slot_conflict,yes,14
Q016957,pool,2,3200,hold,DON'T TAP IF YOU SEE UPMA,अगर UPMA दिखे तो टैप न करें,DOCTOR,CREASE,UPMA,,mixed,no_go,no,17
Q016958,pool,4,2100,except,TAP BOTH EXCEPT RICE,RICE छोड़कर बाकी दोनों पर टैप करें,SUNDAY,RICE,RUNOUT,"1,3",mixed,,no,23
Q016959,pool,4,2100,go,TAP BIRYANI,BIRYANI पर टैप करें,CURD,BIRYANI,ELEPHANT,2,mixed,,yes,15
Q016960,pool,2,3200,rule,TAP THE FESTIVAL,त्योहार पर टैप करें,EID,FINGER,BRIDGE,1,festival,,no,14
Q016961,pool,1,4000,hold,DON'T TAP IF YOU SEE DOSA,अगर DOSA दिखे तो टैप न करें,JACKFRUIT,DOSA,CYCLE,,mixed,no_go,no,15
Q016962,pool,2,3200,position,TAP THE WORD LEFT,जिस पर लिखा है LEFT उस पर टैप करें,RIGHT,LEFT,MIDDLE,2,position,slot_conflict,yes,14
Q016963,pool,3,2600,hold,DON'T TAP IF YOU SEE SAND,अगर SAND दिखे तो टैप न करें,TRAIN,HOSPITAL,SAND,,mixed,no_go,no,20
Q016964,pool,5,1700,except,TAP BOTH EXCEPT APPLE,APPLE छोड़कर बाकी दोनों पर टैप करें,APPLE,VEENA,STORM,"2,3",mixed,,no,26
Q016965,pool,5,1700,go,TAP 46,46 पर टैप करें,46,TEN,10,1,mixed,digit_word,yes,18
Q016966,pool,2,3200,except,TAP BOTH EXCEPT METRO,METRO छोड़कर बाकी दोनों पर टैप करें,TODAY,METRO,PEN,"1,3",mixed,,no,17
Q016967,pool,5,1700,rule,TAP THE BIGGEST NUMBER,सबसे बड़ी संख्या पर टैप करें,1,33,20,2,biggest,,yes,21
Q016968,pool,4,2100,hold,DON'T TAP IF YOU SEE HORSE,अगर HORSE दिखे तो टैप न करें,DAL,OVER,AUTO,"1,2,3",mixed,,no,23
Q016969,pool,1,4000,hold,DON'T TAP IF YOU SEE SHOP,अगर SHOP दिखे तो टैप न करें,WHITE,SHOP,POMEGRANATE,,mixed,no_go,no,15
Q016970,pool,5,1700,position,TAP THE WORD MIDDLE,जिस पर लिखा है MIDDLE उस पर टैप करें,LEFT,RIGHT,MIDDLE,3,position,slot_conflict,yes,21
Q016971,pool,2,3200,go,TAP GREEN,GREEN पर टैप करें,WHISTLE,GREEN,BLUE,2,mixed,,no,12
Q016972,pool,4,2100,go,TAP MAP,MAP पर टैप करें,DIAMOND,COOK,MAP,3,mixed,,yes,15
Q016973,pool,3,2600,hold,DON'T TAP IF YOU SEE CHRISTMAS,अगर CHRISTMAS दिखे तो टैप न करें,PURI,CAT,TABLA,"1,2,3",mixed,,no,20
Q016974,pool,3,2600,go,TAP BROWN,BROWN पर टैप करें,GOAT,BROWN,BALL,2,mixed,,yes,13
Q016975,pool,2,3200,hold,DON'T TAP IF YOU SEE KNEE,अगर KNEE दिखे तो टैप न करें,LOHRI,CROSS,RABBIT,"1,2,3",mixed,,no,17
Q016976,pool,5,1700,except,TAP BOTH EXCEPT METRO,METRO छोड़कर बाकी दोनों पर टैप करें,FISH,DOCTOR,METRO,"1,2",mixed,,no,26
Q016977,pool,2,3200,position,TAP THE WORD RIGHT,जिस पर लिखा है RIGHT उस पर टैप करें,MIDDLE,RIGHT,LEFT,2,position,slot_conflict,yes,14
Q016978,pool,2,3200,except,TAP BOTH EXCEPT SOCKS,SOCKS छोड़कर बाकी दोनों पर टैप करें,BARBER,BENCH,SOCKS,"1,2",mixed,,no,17
Q016979,pool,4,2100,go,TAP FINGER,FINGER पर टैप करें,POTTER,DEW,FINGER,3,mixed,,yes,15
Q016980,pool,5,1700,go,TAP DOOR,DOOR पर टैप करें,DOOM,DOOR,ORANGE,2,mixed,lookalike,yes,18
Q016981,pool,2,3200,hold,DON'T TAP IF YOU SEE SUNNY,अगर SUNNY दिखे तो टैप न करें,SUNNY,CLOUDY,HAIL,,mixed,no_go,no,17
Q016982,pool,1,4000,go,TAP GUARD,GUARD पर टैप करें,BENGALURU,GUARD,PLATE,2,mixed,,no,10
Q016983,pool,2,3200,rule,TAP THE VEHICLE,वाहन पर टैप करें,SAND,BOAT,MYSURU,2,vehicle,,no,14
Q016984,pool,4,2100,hold,DON'T TAP IF YOU SEE FIELD,अगर FIELD दिखे तो टैप न करें,SLATE,FIELD,WINDOW,,mixed,no_go,no,23
Q016985,pool,2,3200,go,TAP BENGALURU,BENGALURU पर टैप करें,BENGALURU,THUMB,PILLOW,1,mixed,,no,12
Q016986,pool,4,2100,go,TAP MOUSE,MOUSE पर टैप करें,THUNDER,MOUSE,STONE,2,mixed,,yes,15
Q016987,pool,5,1700,rule,TAP THE ANIMAL,जानवर पर टैप करें,UPMA,ELEPHANT,DOSA,2,animal,,yes,21
Q016988,pool,1,4000,go,TAP PITCH,PITCH पर टैप करें,NOON,PITCH,SAREE,2,mixed,,no,10
Q016989,pool,4,2100,rule,TAP THE CITY,शहर पर टैप करें,FARMER,DOG,SURAT,3,city,,yes,18
Q016990,pool,2,3200,go,TAP 78,78 पर टैप करें,70,62,78,3,mixed,,no,12
Q016991,pool,5,1700,go,TAP THREE,THREE पर टैप करें,THREE,3,82,1,mixed,digit_word,yes,18
Q016992,pool,3,2600,go,TAP HELMET,HELMET पर टैप करें,PILLOW,LEHENGA,HELMET,3,mixed,,yes,13
Q016993,pool,4,2100,rule,TAP THE SHAPE,आकृति पर टैप करें,CIRCLE,HALWA,TEMPLE,1,shape,,yes,18
Q016994,pool,4,2100,rule,TAP THE VEHICLE,वाहन पर टैप करें,TRACTOR,SCHOOL,PITCH,1,vehicle,,yes,18
Q016995,pool,1,4000,hold,DON'T TAP IF YOU SEE CHAIR,अगर CHAIR दिखे तो टैप न करें,LADDU,FISH,CHAIR,,mixed,no_go,no,15
Q016996,pool,1,4000,go,TAP NAGPUR,NAGPUR पर टैप करें,TOOTH,ERASER,NAGPUR,3,mixed,,no,10
Q016997,pool,1,4000,position,TAP THE WORD MIDDLE,जिस पर लिखा है MIDDLE उस पर टैप करें,RIGHT,LEFT,MIDDLE,3,position,slot_conflict,yes,12
Q016998,pool,5,1700,go,TAP LEAF,LEAF पर टैप करें,MOON,LEAF,NOON,2,mixed,lookalike,yes,18
Q016999,pool,3,2600,except,TAP BOTH EXCEPT ERASER,ERASER छोड़कर बाकी दोनों पर टैप करें,BUCKET,HAND,ERASER,"1,2",mixed,,no,20
Q017000,pool,3,2600,go,TAP RAIN,RAIN पर टैप करें,RAIN,WINDOW,ELEPHANT,1,mixed,,yes,13
Q017001,pool,1,4000,rule,TAP THE COLOUR,रंग पर टैप करें,OVAL,PINK,LYCHEE,2,colour,,no,12
Q017002,pool,3,2600,except,TAP BOTH EXCEPT DRUM,DRUM छोड़कर बाकी दोनों पर टैप करें,LEHENGA,DRUM,HOLI,"1,3",mixed,,no,20
Q017003,pool,5,1700,except,TAP BOTH EXCEPT ROTI,ROTI छोड़कर बाकी दोनों पर टैप करें,BOAT,KOLKATA,ROTI,"1,2",mixed,,no,26
Q017004,pool,3,2600,go,TAP POTTER,POTTER पर टैप करें,POTTER,STAR,START,1,mixed,lookalike,yes,13
Q017005,pool,1,4000,go,TAP 87,87 पर टैप करें,53,83,87,3,mixed,,no,10
Q017006,pool,1,4000,rule,TAP THE COLOUR,रंग पर टैप करें,SITAR,BLUE,STONE,2,colour,,no,12
Q017007,pool,3,2600,rule,TAP THE EVEN NUMBER,सम संख्या पर टैप करें,77,6,33,2,even,,no,16
Q017008,pool,4,2100,go,TAP CROW,CROW पर टैप करें,LOHRI,CROW,CHENNAI,2,mixed,,yes,15
Q017009,pool,1,4000,except,TAP BOTH EXCEPT COW,COW छोड़कर बाकी दोनों पर टैप करें,EYE,EVENING,COW,"1,2",mixed,,no,15
Q017010,pool,4,2100,hold,DON'T TAP IF YOU SEE RULER,अगर RULER दिखे तो टैप न करें,LION,PANEER,RULER,,mixed,no_go,no,23
Q017011,pool,4,2100,position,TAP THE WORD RIGHT,जिस पर लिखा है RIGHT उस पर टैप करें,RIGHT,MIDDLE,LEFT,1,position,slot_conflict,yes,18
Q017012,pool,4,2100,hold,DON'T TAP IF YOU SEE CAMEL,अगर CAMEL दिखे तो टैप न करें,CAMEL,SAMOSA,MONTH,,mixed,no_go,no,23
Q017013,pool,4,2100,hold,DON'T TAP IF YOU SEE FINGER,अगर FINGER दिखे तो टैप न करें,TRAIN,FINGER,BANANA,,mixed,no_go,no,23
Q017014,pool,2,3200,position,TAP THE WORD LEFT,जिस पर लिखा है LEFT उस पर टैप करें,LEFT,MIDDLE,RIGHT,1,position,,yes,14
Q017015,pool,4,2100,go,TAP PICKLE,PICKLE पर टैप करें,COOK,PICKLE,MANGO,2,mixed,,yes,15
Q017016,pool,2,3200,go,TAP AUTO,AUTO पर टैप करें,KNEE,EID,AUTO,3,mixed,,no,12
Q017017,pool,5,1700,go,TAP FOUR,FOUR पर टैप करें,4,74,FOUR,3,mixed,digit_word,yes,18
Q017018,pool,4,2100,go,TAP TWELVE,TWELVE पर टैप करें,TWELVE,12,66,1,mixed,digit_word,yes,15
Q017019,pool,1,4000,rule,TAP THE VEHICLE,वाहन पर टैप करें,FLOWER,TRACTOR,FINGER,2,vehicle,,no,12
Q017020,pool,2,3200,hold,DON'T TAP IF YOU SEE WATERMELON,अगर WATERMELON दिखे तो टैप न करें,METRO,GUAVA,BENGALURU,"1,2,3",mixed,,no,17
Q017021,pool,4,2100,go,TAP SCARF,SCARF पर टैप करें,GRAPES,TEMPLE,SCARF,3,mixed,,yes,15
Q017022,pool,1,4000,go,TAP PICKLE,PICKLE पर टैप करें,CREASE,MONKEY,PICKLE,3,mixed,,no,10
Q017023,pool,4,2100,hold,DON'T TAP IF YOU SEE BLACK,अगर BLACK दिखे तो टैप न करें,HORSE,METRO,STORM,"1,2,3",mixed,,no,23
Q017024,pool,3,2600,go,TAP ROTI,ROTI पर टैप करें,SCOOTER,ROTI,ROTA,2,mixed,lookalike,yes,13
Q017025,pool,4,2100,rule,TAP THE EVEN NUMBER,सम संख्या पर टैप करें,21,40,85,2,even,,yes,18
Q017026,pool,1,4000,except,TAP BOTH EXCEPT EYE,EYE छोड़कर बाकी दोनों पर टैप करें,BUFFALO,CHAIR,EYE,"1,2",mixed,,no,15
Q017027,pool,2,3200,position,TAP THE WORD LEFT,जिस पर लिखा है LEFT उस पर टैप करें,MIDDLE,LEFT,RIGHT,2,position,slot_conflict,yes,14
Q017028,pool,2,3200,go,TAP MARKET,MARKET पर टैप करें,MARKET,TABLE,BROOM,1,mixed,,no,12
Q017029,pool,3,2600,rule,TAP THE FESTIVAL,त्योहार पर टैप करें,PEACOCK,MONDAY,EID,3,festival,,no,16
Q017030,pool,2,3200,rule,TAP THE CITY,शहर पर टैप करें,FOOT,JAIPUR,OVER,2,city,,no,14
Q017031,pool,1,4000,rule,TAP THE FESTIVAL,त्योहार पर टैप करें,RICE,KURTA,CHRISTMAS,3,festival,,no,12
Q017032,pool,1,4000,go,TAP NAVRATRI,NAVRATRI पर टैप करें,MAP,BRIDGE,NAVRATRI,3,mixed,,no,10
Q017033,pool,4,2100,hold,DON'T TAP IF YOU SEE ERASER,अगर ERASER दिखे तो टैप न करें,ERASER,LEMON,NOSE,,mixed,no_go,no,23
Q017034,pool,4,2100,go,TAP CROSS,CROSS पर टैप करें,CROSS,KURTA,PONGAL,1,mixed,,yes,15
Q017035,pool,4,2100,position,TAP THE WORD MIDDLE,जिस पर लिखा है MIDDLE उस पर टैप करें,MIDDLE,RIGHT,LEFT,1,position,slot_conflict,yes,18
Q017036,pool,1,4000,go,TAP CREASE,CREASE पर टैप करें,CAT,LOHRI,CREASE,3,mixed,,no,10
Q017037,pool,3,2600,go,TAP DIWALI,DIWALI पर टैप करें,BLUE,DIWALI,COCONUT,2,mixed,,yes,13
Q017038,pool,1,4000,position,TAP THE WORD LEFT,जिस पर लिखा है LEFT उस पर टैप करें,RIGHT,LEFT,MIDDLE,2,position,slot_conflict,yes,12
Q017039,pool,3,2600,except,TAP BOTH EXCEPT CREASE,CREASE छोड़कर बाकी दोनों पर टैप करें,CREASE,SCARF,DRUM,"2,3",mixed,,no,20
Q017040,pool,1,4000,go,TAP SUN,SUN पर टैप करें,SUN,VEENA,DOOR,1,mixed,,no,10
Q017041,pool,1,4000,position,TAP THE WORD MIDDLE,जिस पर लिखा है MIDDLE उस पर टैप करें,LEFT,MIDDLE,RIGHT,2,position,,yes,12
Q017042,pool,2,3200,position,TAP THE WORD MIDDLE,जिस पर लिखा है MIDDLE उस पर टैप करें,MIDDLE,RIGHT,LEFT,1,position,slot_conflict,yes,14
Q017043,pool,5,1700,hold,DON'T TAP IF YOU SEE NIGHT,अगर NIGHT दिखे तो टैप न करें,PICKLE,MUMBAI,HAIL,"1,2,3",mixed,,no,26
Q017044,pool,3,2600,go,TAP LADDU,LADDU पर टैप करें,LADDU,BROOM,HYDERABAD,1,mixed,,yes,13
Q017045,pool,4,2100,except,TAP BOTH EXCEPT BENCH,BENCH छोड़कर बाकी दोनों पर टैप करें,CHIKOO,BREEZE,BENCH,"1,2",mixed,,no,23
Q017046,pool,1,4000,go,TAP LEHENGA,LEHENGA पर टैप करें,DHOTI,LEHENGA,GOAT,2,mixed,,no,10
Q017047,pool,2,3200,rule,TAP THE FESTIVAL,त्योहार पर टैप करें,DUSSEHRA,PILLOW,CLOUD,1,festival,,no,14
Q017048,pool,2,3200,go,TAP LUCKNOW,LUCKNOW पर टैप करें,LUCKNOW,STUMPS,DUSSEHRA,1,mixed,,no,12
Q017049,pool,4,2100,except,TAP BOTH EXCEPT MARKET,MARKET छोड़कर बाकी दोनों पर टैप करें,FLOWER,MONKEY,MARKET,"1,2",mixed,,no,23
Q017050,pool,3,2600,position,TAP THE WORD LEFT,जिस पर लिखा है LEFT उस पर टैप करें,MIDDLE,RIGHT,LEFT,3,position,slot_conflict,yes,16
Q017051,pool,4,2100,except,TAP BOTH EXCEPT APPLE,APPLE छोड़कर बाकी दोनों पर टैप करें,LION,CAT,APPLE,"1,2",mixed,,no,23
Q017052,pool,1,4000,except,TAP BOTH EXCEPT PILLOW,PILLOW छोड़कर बाकी दोनों पर टैप करें,LEMON,PILLOW,SITAR,"1,3",mixed,,no,15
Q017053,pool,3,2600,go,TAP CLOCK,CLOCK पर टैप करें,BLOCK,INDORE,CLOCK,3,mixed,lookalike,yes,13
Q017054,pool,3,2600,rule,TAP THE SHAPE,आकृति पर टैप करें,SAMOSA,CIRCLE,MANGO,2,shape,,no,16
Q017055,pool,5,1700,position,TAP THE WORD RIGHT,जिस पर लिखा है RIGHT उस पर टैप करें,MIDDLE,RIGHT,LEFT,2,position,slot_conflict,yes,21
Q017056,pool,2,3200,rule,TAP THE ANIMAL,जानवर पर टैप करें,TIGER,UGADI,LYCHEE,1,animal,,no,14
Q017057,pool,2,3200,go,TAP SITAR,SITAR पर टैप करें,CROW,HOSPITAL,SITAR,3,mixed,,no,12
Q017058,pool,3,2600,rule,TAP THE EVEN NUMBER,सम संख्या पर टैप करें,43,70,15,2,even,,no,16
Q017059,pool,4,2100,except,TAP BOTH EXCEPT DUSSEHRA,DUSSEHRA छोड़कर बाकी दोनों पर टैप करें,DUSSEHRA,CHAPATI,COCONUT,"2,3",mixed,,no,23
Q017060,pool,1,4000,go,TAP ORANGE,ORANGE पर टैप करें,DRUM,ORANGE,NAGPUR,2,mixed,,no,10
Q017061,pool,2,3200,go,TAP CHRISTMAS,CHRISTMAS पर टैप करें,JACKFRUIT,GREY,CHRISTMAS,3,mixed,,no,12
Q017062,pool,4,2100,go,TAP MOUSE,MOUSE पर टैप करें,POMEGRANATE,SCHOOL,MOUSE,3,mixed,,yes,15
Q017063,pool,3,2600,hold,DON'T TAP IF YOU SEE KOCHI,अगर KOCHI दिखे तो टैप न करें,DOG,COOK,KOCHI,,mixed,no_go,no,20
Q017064,pool,4,2100,hold,DON'T TAP IF YOU SEE RICKSHAW,अगर RICKSHAW दिखे तो टैप न करें,COCONUT,RICKSHAW,HELMET,,mixed,no_go,no,23
Q017065,pool,2,3200,position,TAP THE WORD LEFT,जिस पर लिखा है LEFT उस पर टैप करें,MIDDLE,LEFT,RIGHT,2,position,slot_conflict,yes,14
Q017066,pool,4,2100,hold,DON'T TAP IF YOU SEE SCOOTER,अगर SCOOTER दिखे तो टैप न करें,METRO,HAND,COCONUT,"1,2,3",mixed,,no,23
Q017067,pool,2,3200,rule,TAP THE FESTIVAL,त्योहार पर टैप करें,BAISAKHI,SHIRT,HAND,1,festival,,no,14
Q017068,pool,1,4000,except,TAP BOTH EXCEPT GRAPES,GRAPES छोड़कर बाकी दोनों पर टैप करें,FOOT,GRAPES,TRAIN,"1,3",mixed,,no,15
Q017069,pool,1,4000,go,TAP 48,48 पर टैप करें,48,50,49,1,mixed,,no,10
Q017070,pool,3,2600,except,TAP BOTH EXCEPT UGADI,UGADI छोड़कर बाकी दोनों पर टैप करें,CLOCK,PURI,UGADI,"1,2",mixed,,no,20
Q017071,pool,2,3200,except,TAP BOTH EXCEPT KOCHI,KOCHI छोड़कर बाकी दोनों पर टैप करें,KOCHI,WEAVER,CLOUDY,"2,3",mixed,,no,17
Q017072,pool,5,1700,position,TAP THE WORD LEFT,जिस पर लिखा है LEFT उस पर टैप करें,MIDDLE,RIGHT,LEFT,3,position,slot_conflict,yes,21
Q017073,pool,4,2100,go,TAP BLOCK,BLOCK पर टैप करें,BLOCK,SHAWL,CLOCK,1,mixed,lookalike,yes,15
Q017074,pool,1,4000,rule,TAP THE FESTIVAL,त्योहार पर टैप करें,PEN,PONGAL,TURBAN,2,festival,,no,12
Q017075,pool,4,2100,hold,DON'T TAP IF YOU SEE BLUE,अगर BLUE दिखे तो टैप न करें,TRUCK,DIAMOND,OFFICE,"1,2,3",mixed,,no,23
